Table;Column;Data Type;Is Nullable;Is Unique;Is Primary Key;Is Foreign Key;Referenced Table.Column;Example 1;Example 2;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status;ico_status;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status;orden;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status;progress_order;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_offers_status_locale;locale;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobrank_tiers;percentile;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobrank_tiers;points;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobrank_tiers;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobrank_tiers;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobs_status;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
jobs_status;status;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;id;int;YES;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;company_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;landing;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;campaign;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;ip;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;user_agent;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_companies_visits;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;student_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;landing;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;campaign;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_likes;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_signups;student_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_signups;landing_id;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landing_student_signups;landing;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;id;int;YES;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;dynamic_page_id;int;YES;NO;NO;YES;customizations.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;title;varchar;NO;NO;NO;YES;dynamic_pages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;introduction;text;NO;NO;NO;YES;landings_templates.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;body;text;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_background_image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_background_image_mobile;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_background_image_tablet;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_logo;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;template_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;script_impresion;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;script_registro;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_logo_header;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_logo_sponsor;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;form_title;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;form_text_button;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;company_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;restrict_students;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;max_departments;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;logo_header_position;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;customization_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_extra_condition;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;is_highlighted;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings;url_logo_top;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_departments;id;int;NO;NO;NO;YES;departments.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_departments;department_id;int;NO;NO;NO;YES;landings.id;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_departments;landing_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_templates;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_templates;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_templates;type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_templates;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_templates;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_texts;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_texts;landing;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_texts;locale;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_texts;section;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
landings_texts;text;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
language_levels;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
language_levels_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
language_levels_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
language_levels_locale;locale;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages;iso_code;varchar;NO;YES;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages;peso;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
languages_locale;locale;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;id;int;YES;NO;NO;YES;company_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;type;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;description;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;company_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;student_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;job_offer_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;company_user_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;owner;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_activity;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;report;json;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;iterations;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;error;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;debug;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_cronjobs;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_sendings;id;int;NO;NO;NO;YES;job_offers.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_sendings;student_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_sendings;job_offer_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_sendings;sended_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_sendings;second_time;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;id;int;NO;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;student_id;int;NO;NO;NO;YES;company_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;job_offer_id;int;NO;NO;NO;YES;job_offers.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;company_id;int;NO;NO;NO;YES;job_offers_status.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;company_user_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;job_offers_status_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;type;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_invitations_status;readed;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;id;bigint;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;url;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;ip;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;request_body;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;user_agent;varchar;NO;NO;NO;NO;;;;" Trident/6.0)""";;;;;;;;;;;;;;;;;;;;;;;
log_requests;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;response_body;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;route;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;error;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;md5;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;device_id;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_requests;origin;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;id;int;YES;NO;NO;YES;company_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;total_students;int;YES;NO;NO;YES;job_offers.id;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;filters_applied;json;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;students_that_appear;json;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;page;smallint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;per_page;smallint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;debugged_queries;json;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;company_user_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;job_offer_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;origin;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;time;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_sentinel;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_student_profile_sendings;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_student_profile_sendings;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_student_profile_sendings;sended_at;datetime;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
log_student_profile_sendings;to_validation;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;id;int;NO;NO;NO;YES;company_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;company_user_id;int;NO;NO;NO;YES;students_job_offers.id;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;message;text;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;transmitter;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;invitation_id;bigint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
messaging;read;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
migrations;migration;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
migrations;batch;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules;is_variable;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules_field_types;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules_field_types;module_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules_field_types;field_type_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
modules_field_types;placeholder;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities;iso_code;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities;orden;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
nationalities_locale;locale;enum;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;img;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;link;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups_have_news;id;int;NO;NO;NO;YES;news.id;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups_have_news;news_group_id;int;NO;NO;NO;YES;news_groups.id;;;;;;;;;;;;;;;;;;;;;;;;;;
news_groups_have_news;new_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;id;char;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;notifiable_type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;notifiable_id;bigint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;data;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;read_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
notifications;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;id;int;NO;NO;NO;YES;orders.id;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;order_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;original_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;mime_type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
order_files;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;id;int;YES;NO;NO;YES;business_units.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;number;varchar;YES;NO;NO;YES;admin_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;date;datetime;NO;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;origin_id;int;NO;NO;NO;YES;orders_origin.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;admin_users_id;int;NO;NO;NO;YES;orders_status.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;company_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;status_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;observations;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;services_unlocked_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;sent_proforma_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;billing_expected_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;business_unit_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;billed_by;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders;podio_proposal_id;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_origin;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_origin;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;id;int;NO;NO;NO;YES;orders.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;order_id;int;NO;NO;NO;YES;products.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;product_id;int;YES;NO;NO;YES;products_tax.id;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;quantity;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;reference;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;price;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;mx_price;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;tax_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_products;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_status;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
orders_status;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;slug;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;meta_title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;meta_description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;content;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages;country;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;id;int;NO;NO;NO;YES;public_pages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;order;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;text;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;page_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_checks_list;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;image;varchar;NO;NO;YES;YES;public_pages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;commercial_title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;color;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;page_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_second_level_templates;image_responsive;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;id;int;NO;NO;NO;YES;public_pages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;title;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;order;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;text;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;responsive_image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;button_text;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;button_url;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;page_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_sections;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_third_level_templates;content;text;NO;NO;YES;YES;public_pages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_third_level_templates;second_level_template_id;int;NO;NO;NO;YES;pages_second_level_templates.page_id;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_third_level_templates;page_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_third_level_templates;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
